Thumb,IndexFinger,MiddleFinger,RingFinger,LittleFinger,accelerometer_x,accelerometer_y,accelerometer_z,temperature,gyro_x,gyro_y,gyro_z,Gesture
347,445,455,240,440,15620,-2108,7744,26.37,-531,-196,95,7
337,442,453,236,438,15824,-2060,7580,26.37,-680,-301,-40,7
340,442,453,237,437,16300,-2120,6284,26.37,-474,-1509,669,7
339,442,452,236,435,16188,-2240,6408,26.32,-585,-402,-218,7
338,441,452,235,431,16036,-1800,6956,26.37,-677,39,-289,7
338,442,450,236,427,16380,-1800,6504,26.32,-759,-190,106,7
316,441,449,235,417,16468,-3912,6096,26.46,-1130,-906,-658,7
328,428,448,236,419,16608,-2260,6292,26.32,-791,-63,230,7
327,414,447,236,420,16064,-2020,7036,26.46,-567,201,60,7
329,413,447,237,420,16080,-2628,6700,26.22,-513,11,80,7
392,506,496,404,361,8536,9040,12544,30.46,-526,-734,240,7
393,505,497,405,361,8664,8104,12668,30.6,-593,549,97,7
393,506,496,407,361,8764,8132,12420,30.46,-540,-335,-23,7
393,506,497,407,361,8712,8344,12596,30.46,-767,-319,-75,7
393,506,496,407,362,8488,8352,13028,30.41,-592,3,-13,7
394,506,497,407,362,8788,8128,12628,30.46,-633,-164,116,7
393,506,496,407,362,8776,8428,12736,30.41,-566,13,171,7
394,505,496,407,362,8500,8128,12852,30.55,-539,-386,101,7
394,506,497,407,362,8484,8224,12784,30.46,-783,-369,-48,7
394,506,496,407,362,8588,8088,12944,30.51,-628,-187,11,7
394,506,496,407,362,8412,7864,12776,30.6,-785,-437,165,7
394,506,496,408,361,8624,7896,12680,30.51,-599,14,-104,7
395,506,496,408,362,8560,8080,12840,30.51,-794,-371,-46,7
394,506,497,407,362,9036,7988,12900,30.51,-544,-257,50,7
395,506,497,408,362,8748,8076,12944,30.51,-636,-579,-73,7
395,506,496,407,362,9148,7912,12548,30.55,-710,-31,-120,7
395,506,497,407,362,8868,7924,12348,30.6,-433,517,94,7
395,506,497,405,362,8780,8364,12936,30.6,-541,-562,-81,7
395,507,497,404,362,8636,8068,12832,30.6,-795,-1,-154,7
395,507,497,404,362,8944,7908,13092,30.51,-645,-528,-23,7
395,507,497,404,362,8952,7628,12888,30.55,-762,-511,22,7
396,507,497,405,362,8916,7944,12692,30.55,-756,-346,15,7
395,507,497,405,362,9004,7896,12860,30.65,-679,604,130,7
395,507,497,404,362,8392,7760,12768,30.6,-739,-41,-161,7
395,507,496,404,362,8840,7984,13048,30.6,-640,-504,-9,7
395,507,496,404,362,8676,7612,13172,30.6,-672,-513,64,7
395,507,496,404,362,8236,7876,12724,30.55,-739,-81,-49,7
395,507,496,403,362,8792,7628,12784,30.6,20,-131,384,7
395,507,497,402,361,9208,10336,10100,30.51,-818,-133,-501,7
395,506,497,403,362,8724,9104,11560,30.65,-950,188,-232,7
395,507,497,403,362,9252,9440,10564,30.6,-744,227,169,7
395,506,497,403,363,9056,9496,11132,30.6,-795,-151,25,7
395,506,497,403,363,9144,9520,11556,30.51,-761,-103,-131,7
395,506,497,403,363,8760,9540,11532,30.6,-667,-515,-77,7
396,506,497,403,363,9104,9712,11392,30.6,-725,197,133,7
396,506,497,403,363,9080,9176,11504,30.65,-651,-179,-31,7
396,506,497,403,362,8808,9428,11524,30.69,-805,434,38,7
396,507,497,407,363,8928,9544,11748,30.65,-924,-369,8,7
396,507,497,407,364,8608,9584,11324,30.51,-730,23,-70,7
396,507,497,407,364,8904,9368,11912,30.6,-429,-520,34,7
396,507,497,407,364,8756,9600,11504,30.6,-643,-85,54,7
396,507,497,407,364,8924,9508,11604,30.65,-697,-400,-34,7
396,507,497,407,364,8828,9632,11484,30.74,-626,18,171,7
396,507,497,407,364,8592,9340,11236,30.69,-711,-89,37,7
396,507,497,407,364,8888,9528,11472,30.84,-617,-82,67,7
395,507,497,407,365,8648,9592,11096,30.65,-644,13,-140,7
395,507,497,407,364,8796,9424,11688,30.79,-680,-582,-19,7
395,507,497,407,365,9016,9352,11504,30.65,-761,-368,-56,7
395,507,497,406,365,8896,9324,11576,30.84,-720,79,63,7
396,506,497,406,365,8692,9648,11532,30.74,-617,-289,52,7
396,507,497,407,365,8900,9580,11524,30.74,-607,-222,1,7
396,507,497,407,366,9072,9540,11736,30.74,-736,-472,-76,7
396,507,497,407,366,8980,9372,11440,30.79,-912,-139,64,7
395,507,497,407,366,8696,9648,11544,30.79,-651,80,-37,7
395,507,497,407,366,8952,10044,11524,30.74,-785,-75,34,7
395,507,497,407,366,9248,9440,11424,30.69,-573,-501,13,7
396,507,497,407,366,9144,9544,11552,30.6,-625,-45,-19,7
396,507,497,407,366,8924,9484,11500,30.79,-600,-247,93,7
396,507,497,407,366,8852,9528,11724,30.79,-675,-177,-105,7
396,507,497,407,366,8952,9252,11492,30.79,-822,-147,-166,7
396,507,497,407,366,8788,9640,11416,30.79,-687,-62,-9,7
396,507,497,407,366,8752,9420,11456,30.74,-714,-334,-125,7
396,507,497,407,366,8796,9644,11716,30.74,-604,-550,-112,7
396,507,497,407,366,8836,9484,11616,30.74,-610,-223,48,7
396,507,496,407,365,8996,9316,11304,30.69,-760,6,63,7
396,507,497,407,366,9052,9764,11260,30.84,-676,40,62,7
396,507,497,407,367,8796,9732,11668,30.74,-775,-494,-190,7
396,507,497,406,366,8824,9828,11504,30.74,-647,164,98,7
380,505,495,248,456,9364,9360,11088,30.69,-902,405,53,7
383,506,495,256,457,9712,8880,11324,30.74,-406,230,505,7
387,506,495,261,457,9456,9744,11640,30.69,-1324,568,439,7
389,506,495,265,457,9280,9352,10936,30.74,-945,-4,-249,7
390,504,493,268,455,9040,9796,10592,30.84,-293,-1149,51,7
391,504,493,269,454,9396,9644,10996,30.79,-767,-551,-400,7
391,504,494,271,454,9392,9988,10644,30.74,-569,-141,120,7
391,504,494,273,453,9512,9748,10492,30.84,-664,-574,52,7
390,505,494,274,453,9500,9724,10616,30.79,-724,67,1,7
390,504,494,275,453,9376,10168,10900,30.84,-845,-278,-117,7
390,504,494,276,453,9368,9956,10680,30.84,-535,-132,170,7
389,504,494,277,453,9376,9776,10488,30.74,-656,-210,59,7
389,504,494,278,453,9324,9916,10816,30.88,-713,-383,21,7
389,504,494,279,453,9436,9564,10420,30.79,-835,-62,141,7
389,504,494,279,453,9364,9600,10532,30.84,-703,-341,-169,7
389,504,493,280,452,9364,9720,10948,30.74,-752,-123,-105,7
389,504,494,281,452,9240,10164,10788,30.79,-703,-191,11,7
389,504,494,281,452,9292,9920,10656,30.79,-657,-1,-8,7
389,504,494,282,451,9180,9996,10828,30.74,-740,-160,29,7
389,504,494,283,452,9200,10200,10792,30.74,-836,-43,100,7
389,504,494,284,452,9184,9892,10852,30.74,-680,-353,-65,7
389,504,493,284,452,9252,9836,10456,30.74,-749,-64,84,7
389,505,494,285,451,9500,10124,10112,30.79,-695,-557,-229,7
389,505,494,285,451,9368,9656,10548,30.84,-839,90,83,7
389,504,494,285,452,9180,9672,10528,30.84,-744,-247,-125,7
389,505,494,286,452,9420,9780,10784,30.79,-691,-302,-37,7
389,505,494,286,451,9280,9968,10916,30.84,-658,-176,-63,7
390,504,494,286,451,9280,10076,10860,30.79,-655,-203,-98,7
389,505,493,287,451,9116,9696,10552,30.88,-696,-82,-16,7
390,504,494,288,451,9200,9924,10732,30.79,-594,-441,-143,7
390,504,494,288,451,9280,9980,10700,30.84,-687,-345,55,7
390,504,494,288,451,9228,9660,10704,30.74,-728,-126,97,7
435,487,496,453,444,8892,2984,14912,29.66,-667,-212,-21,7
435,488,496,453,444,8924,2544,15024,29.66,-764,13,407,7
435,488,496,453,444,8572,2684,14968,29.66,-627,-322,-157,7
435,487,496,453,444,9012,2824,15744,29.75,-611,82,-21,7
435,487,496,453,444,8696,2996,15096,29.71,-576,-222,-23,7
435,487,496,453,444,8104,2680,15452,29.71,-1476,1309,494,7
439,355,482,432,436,11092,2068,13596,29.71,124,-4162,-2155,7
437,381,442,346,341,11384,4280,12568,29.66,-604,1095,218,7
294,487,493,445,413,7324,-4008,15692,29.52,-33,1497,1036,7
310,495,496,441,256,8800,-4400,14624,29.61,-1638,-168,-366,7
316,500,497,450,263,7776,-4736,15184,29.71,-317,-707,191,7
319,500,498,452,268,7488,-2852,16280,29.75,993,-1507,-140,7
322,499,498,452,271,7832,716,15372,29.61,257,447,-1966,7
323,499,498,451,272,6964,2368,15852,29.71,-677,780,93,7
324,498,498,450,274,7056,3436,15588,29.71,-18,-617,-218,7
325,498,498,450,275,6864,2776,16256,29.66,-1303,389,130,7
327,496,498,451,276,5836,2168,16936,29.66,-2084,1317,1159,7
329,497,498,450,279,6752,-1556,15820,29.71,2660,-1403,-143,7
331,496,497,449,280,8312,2208,15460,29.8,-131,-972,518,7
332,494,498,449,281,7936,2744,15532,29.61,-631,16,-205,7
332,494,497,449,281,8004,3040,15440,29.61,-455,-348,-133,7
333,494,497,449,282,7840,2980,15688,29.66,-575,-558,-86,7
334,494,498,449,283,7652,2916,15500,29.71,-293,-734,35,7
335,493,497,449,283,7916,3416,15412,29.75,-727,-389,-361,7
335,493,497,449,284,7628,3560,15572,29.71,-760,-225,-87,7
336,493,498,447,285,7496,3600,15496,29.71,-696,73,241,7
336,492,497,447,286,7712,3668,15388,29.71,-599,-422,-304,7
336,493,498,448,287,7284,3860,15636,29.75,-451,-328,8,7
336,494,497,448,288,7344,3724,15856,29.75,-766,-362,2,7
337,494,497,448,288,7768,3564,15420,29.75,-622,-132,129,7
337,494,497,448,289,7664,3712,15240,29.71,-674,-336,-99,7
338,494,497,448,290,7572,3744,15644,29.66,-708,-328,-32,7
338,494,497,448,290,7644,3668,15460,29.75,-695,-151,64,7
338,494,497,448,291,7260,3628,15832,29.71,-659,-22,141,7
338,494,497,448,291,7684,3568,15604,29.8,-908,1117,1252,7
339,494,497,448,292,8256,4756,14876,29.71,-686,-447,-228,7
339,492,497,447,295,7952,4064,15176,29.71,-713,-291,75,7
339,493,497,448,295,7312,4660,15396,29.8,-1219,208,276,7
340,492,497,448,296,7404,4136,15360,29.71,-449,-717,-228,7
340,492,497,449,296,7468,4020,15352,29.75,-720,-69,-43,7
341,492,497,448,296,7420,4196,15448,29.75,-622,-195,45,7
341,492,497,448,297,7036,3888,15852,29.66,-650,-211,-79,7
341,492,497,448,298,7032,4112,15712,29.8,-693,-430,204,7
341,492,497,449,298,7072,3704,15812,29.85,-549,-403,-81,7
342,492,497,448,298,6768,4056,15740,29.75,-884,-295,-102,7
342,492,497,449,298,7096,4056,15624,29.71,-519,-165,274,7
344,492,497,449,298,7196,4140,15336,29.66,-797,-33,17,7
344,492,497,449,298,7100,4208,15796,29.71,-549,-245,-103,7
345,492,497,449,298,6860,3924,15876,29.85,-808,-231,-19,7
345,492,497,449,299,7128,3968,15720,29.71,-680,-241,-145,7
345,492,497,449,299,7300,3900,15452,29.8,-539,-153,155,7
345,492,497,448,299,7828,4324,15016,29.75,-604,-255,32,7
345,492,497,448,299,7400,4088,15436,29.8,-470,-359,-26,7
345,492,497,448,299,7368,4136,15632,29.8,-537,-219,228,7
346,492,497,448,300,7448,4392,15344,29.71,-984,146,348,7
346,492,497,447,301,7656,4692,15288,29.85,-552,-419,29,7
346,492,497,446,301,7404,4148,15360,29.8,-401,-472,-75,7
347,489,497,445,302,7372,4332,15388,29.75,-543,-798,83,7
347,489,497,446,302,7092,4136,15488,29.8,-702,-293,-307,7
347,488,497,446,303,7032,4980,15360,29.75,-670,524,750,7
347,489,497,446,303,6980,4092,15876,29.71,-622,-751,-195,7
348,489,497,447,303,7308,4544,15364,29.75,-838,108,-34,7
348,489,497,447,303,7224,4912,15324,29.85,-711,-262,-40,7
348,489,497,447,304,7032,4600,15436,29.85,-597,-637,-120,7
348,489,497,448,304,7412,4712,15208,29.8,-884,46,-102,7
348,489,497,448,304,7608,4860,15132,29.94,-477,-634,68,7
348,489,497,448,304,6628,4696,15512,29.8,-1036,118,-453,7
348,489,497,448,304,7104,4500,15536,29.8,-464,-747,-169,7
348,489,497,449,305,7232,4308,15536,29.71,-678,-134,88,7
348,489,497,449,305,7112,4368,15512,29.8,-749,-57,203,7
349,490,497,449,305,7280,4536,15408,29.85,-593,-73,28,7
349,490,497,448,305,7484,4064,15432,29.85,-651,-432,339,7
349,490,497,448,306,6420,4728,16196,29.85,-634,-178,680,7
350,490,496,448,306,6736,5084,15588,29.85,339,-350,1401,7
349,490,497,448,306,7108,3892,15588,29.75,-738,138,350,7
350,490,497,448,306,7068,4816,15332,29.85,-617,-498,-75,7
350,490,497,449,306,6724,3980,15752,29.85,-970,-190,-132,7
349,485,497,449,307,6908,4040,15532,29.85,-941,-174,-49,7
350,485,497,449,307,6940,3592,15732,29.8,-684,-320,-294,7
350,485,497,449,307,6928,3528,15948,29.89,-672,-275,89,7
350,486,497,449,307,6892,3544,15772,29.85,-617,-155,73,7
350,486,497,449,308,6960,3576,15884,29.85,-770,-98,-27,7
350,486,496,449,308,6948,3368,15772,29.8,-643,-165,46,7
350,486,497,449,308,7024,3632,15660,29.94,-643,-220,-58,7
350,485,497,449,308,7032,3400,15840,29.85,-657,-172,13,7
350,485,497,449,308,6860,4092,15924,29.94,-637,-362,168,7
351,485,497,449,309,7160,4288,15588,29.89,-612,-467,-956,7
351,485,497,449,309,6832,4176,15632,29.8,-591,-269,-323,7
351,485,497,449,309,6868,3856,15752,29.85,-944,826,577,7
351,485,497,449,309,6192,3824,16124,29.99,-846,36,324,7
351,485,497,449,309,7012,3568,15616,29.85,-966,80,149,7
351,485,497,449,310,6612,3176,15924,29.99,-611,-511,-8,7
351,485,497,449,310,6652,3360,15996,29.94,-714,-429,-254,7
351,485,497,449,310,6636,3324,16276,29.89,-570,-301,-83,7
351,485,497,449,310,6928,3784,15736,29.75,-532,-116,13,7
352,485,497,449,310,6692,3416,15836,29.85,28,-262,93,7
351,484,497,448,310,6380,4232,15936,29.85,-614,74,106,7
351,484,497,449,311,6776,4152,15608,29.89,-903,-264,535,7
351,484,497,449,311,6808,4544,15784,29.94,134,-786,105,7
351,484,497,449,311,6212,4472,15744,29.89,-280,-467,-310,7
456,455,492,269,296,16864,-1360,4564,29.85,-625,-168,-67,7
456,455,492,269,296,16884,-1548,4940,29.71,-678,-149,47,7
455,454,491,269,296,16724,-1668,4948,29.8,-721,-363,-222,7
456,455,491,269,296,16716,-1484,5072,29.75,-575,-249,-159,7
456,455,491,269,297,16864,-1432,5000,29.8,-677,-117,-150,7
456,455,491,269,296,16616,-1716,5520,29.89,-619,-259,-83,7
456,453,491,269,296,16712,-1668,5044,29.71,-660,-178,45,7
456,453,490,269,296,16632,-1916,4776,29.85,-421,-389,-209,7
456,453,491,269,296,16548,-1576,5312,29.89,-809,171,-99,7
455,453,490,269,296,16548,-1580,5400,29.89,-634,-391,-232,7
456,452,490,269,296,16600,-1580,5432,29.8,-612,-134,162,7
456,453,490,269,296,16728,-1648,5476,29.8,-528,-611,173,7
456,453,489,269,296,16760,-1572,5304,29.85,-511,-301,25,7
455,450,489,269,296,16388,-1180,5932,29.85,-847,-248,508,7
456,456,492,269,295,16924,-1716,4292,29.85,-660,-119,410,7
454,453,491,269,296,16872,-1764,4152,29.8,-495,-515,-28,7
454,453,491,268,296,17848,160,2712,29.8,601,-1628,-1452,7
454,451,490,268,296,17368,1424,3032,29.8,-1119,-368,229,7
452,454,491,267,295,17220,700,4044,29.8,-2832,1419,-39,7
451,465,495,267,296,16180,-1660,5836,29.89,-1076,1198,-825,7
453,458,494,269,298,16328,-2164,6184,29.75,-340,-178,-384,7
453,461,493,269,298,16360,-1472,6428,29.85,-1326,-539,-83,7
454,460,493,269,297,16164,-2180,6388,29.71,-555,33,88,7
454,461,493,268,297,16344,-2260,6288,29.75,-376,-116,10,7
454,458,493,269,297,16016,-2616,6176,29.71,-390,213,-296,7
454,458,493,269,298,16168,-2148,6572,29.75,-578,-379,-72,7
450,460,493,270,299,16200,-1800,6304,29.75,-412,-414,286,7
450,461,493,270,299,16372,-2016,5940,29.75,-692,-353,-127,7
455,454,489,268,296,16524,-692,6792,29.75,-432,422,-788,7
257,477,484,463,457,14320,24,8384,29.85,-3754,-96,185,7
276,500,495,478,467,16572,-2744,8636,29.85,1234,281,-483,7
296,502,491,476,461,16016,916,7812,29.85,914,58,-1784,7
269,496,491,476,459,15700,-1088,8112,29.75,-1460,-494,-2090,7
272,488,488,475,459,16100,424,7136,29.71,-846,120,-82,7
277,488,486,474,459,15880,464,7504,29.71,-636,-213,-152,7
280,488,485,473,457,15936,572,7548,29.89,-773,-150,-206,7
282,488,484,472,457,15852,496,7708,29.75,-687,-7,16,7
286,492,489,472,459,15624,-840,8112,29.8,-1478,-60,-579,7
288,491,490,472,460,15744,-1392,7144,29.75,-1074,-98,210,7
290,491,490,475,461,15768,-1128,7624,29.8,-654,185,-71,7
289,490,490,475,461,15808,-604,8000,29.8,-608,-305,-305,7
291,489,490,475,460,15684,-1488,8460,29.71,-1682,1268,-989,7
292,484,488,473,459,16024,-472,7508,29.8,1835,5,1783,7
294,481,486,473,459,15940,-1280,6844,29.75,-770,-1194,-280,7
295,483,486,472,459,16836,176,5072,29.8,-668,82,151,7
296,487,487,472,458,16328,-80,6704,29.75,-349,433,349,7
298,487,488,473,458,16488,120,6312,29.71,-693,-65,30,7
295,484,486,472,457,16272,8,6784,29.61,-801,-240,-161,7
296,483,485,471,456,16180,228,6712,29.75,-699,-125,137,7
297,483,485,470,456,16020,168,6724,29.71,-830,-219,-14,7
299,484,485,469,456,16144,228,6896,29.75,-1000,338,726,7
299,481,484,468,455,16088,-168,7128,29.66,-615,-215,12,7
300,481,484,468,455,16080,-484,7268,29.75,-526,-331,-118,7
300,480,484,468,454,16056,-260,7160,29.71,-583,-166,-150,7
301,480,483,467,454,15876,40,7956,29.75,-275,-370,91,7
300,476,481,465,453,16060,416,7300,29.71,-425,-337,-20,7
301,475,481,465,453,16184,184,7004,29.71,-706,-71,-41,7
301,473,480,463,453,16168,476,7180,29.66,-731,-218,53,7
302,473,481,463,452,16064,264,6996,29.66,-625,-51,11,7
302,472,480,463,452,16068,368,6744,29.66,-374,-120,168,7
302,471,481,462,452,16012,292,7140,29.61,-690,312,-30,7
303,479,484,463,453,15888,164,7548,29.71,-280,487,450,7
303,479,484,464,452,16308,400,6204,29.66,-652,430,147,7
304,479,484,464,452,15016,792,9472,29.75,-1754,-322,-72,7
304,479,484,464,452,15944,908,7676,29.71,-950,-1201,-357,7
305,478,483,463,451,15956,784,6924,29.71,-266,-11,44,7
305,476,482,463,451,15948,424,7808,29.57,-1265,162,79,7
306,477,483,462,451,15996,440,7412,29.71,-557,-168,-30,7
306,476,482,462,451,15892,256,7328,29.71,-441,-507,-6,7
306,476,482,462,450,16096,312,7072,29.61,-665,46,-6,7
306,476,482,462,450,15956,-328,7292,29.75,-682,-99,192,7
307,476,482,462,450,16064,332,7252,29.71,-748,-119,44,7
308,478,484,461,450,16000,336,7296,29.71,-580,-177,-108,7
308,477,483,461,450,15968,412,7228,29.71,-657,-244,-39,7
309,478,483,461,450,15980,224,7308,29.8,-665,-132,-37,7
309,478,483,461,449,15984,372,7244,29.71,-612,-202,-53,7
307,480,483,461,448,16000,48,7304,29.71,-1043,-21,-97,7
308,480,483,460,448,16100,48,7000,29.66,-746,-286,-21,7
309,480,484,459,448,16144,348,6924,29.61,-500,-211,-98,7
309,480,484,460,448,16128,336,6924,29.75,-640,-335,-156,7
310,480,484,460,448,16048,264,7012,29.71,-532,-207,-61,7
310,479,484,459,448,16048,-72,6824,29.71,205,-1163,313,7
311,479,483,459,447,16036,-552,6928,29.71,-448,-541,-54,7
311,479,483,459,447,16416,-932,6392,29.57,-998,-164,-154,7
311,478,483,459,447,16320,-552,6336,29.75,-859,-238,-50,7
312,478,483,458,447,16236,-584,6592,29.66,-610,-40,-123,7
312,478,483,458,447,16280,-68,6608,29.61,-716,-442,286,7
311,478,483,458,447,16052,-216,7060,29.66,-869,-141,-53,7
312,480,483,458,447,16236,-388,6824,29.75,-196,-299,-306,7
313,480,483,458,447,15864,-232,7404,29.66,-934,-410,-195,7
313,481,483,458,446,15924,84,7428,29.61,-616,59,-179,7
314,481,483,457,446,15868,-96,7020,29.61,-590,-272,38,7
311,479,482,456,445,16200,-44,7480,29.71,-314,95,-39,7
312,479,481,455,445,16104,-104,6856,29.71,-648,-259,16,7
311,479,481,456,446,15948,-524,7296,29.71,-701,-372,-201,7
313,480,481,455,445,15916,-280,7536,29.66,-556,-205,34,7
313,480,482,455,445,15936,-404,7344,29.66,-685,-157,120,7
312,480,482,455,445,15960,-592,7188,29.75,-158,10,-416,7
311,480,482,455,445,16000,-220,7192,29.71,-671,-190,-3,7
312,480,482,455,445,15904,-208,7432,29.71,-677,-155,-11,7
371,416,460,373,377,-4744,-832,16312,28.11,-655,-177,-14,7
371,416,459,373,377,-4784,-728,16236,28.2,-658,-219,-22,7
371,416,459,373,377,-4808,-848,16328,28.2,-700,-233,-7,7
371,416,459,373,377,-4776,-704,16360,28.2,-668,-251,-5,7
371,416,459,373,377,-4800,-736,16236,28.11,-660,-165,-21,7
371,416,459,372,377,-4932,-1024,16336,28.06,-694,-268,50,7
371,416,459,372,377,-4316,-668,16588,28.15,-535,-173,-47,7
371,416,459,373,377,-4600,-816,16408,28.01,-918,-303,317,7
373,416,460,372,377,-4484,-404,16584,28.11,-559,-419,-89,7
372,416,459,372,377,-4320,-468,16376,28.15,-494,-360,-141,7
390,476,492,260,466,15580,-3452,7460,29.38,-797,-1301,2375,8
389,476,490,259,463,15856,-4124,6600,29.38,-429,-22,85,8
389,476,491,259,463,15696,-3948,6600,29.42,-940,-299,-44,8
389,476,491,259,463,15804,-3964,6736,29.38,-600,-156,39,8
389,476,491,259,463,15804,-3760,6760,29.33,-763,-249,30,8
389,476,490,260,463,15752,-3996,6700,29.38,-654,-255,-62,8
389,476,490,260,463,15960,-3912,6748,29.38,-661,-246,-76,8
389,476,491,260,463,15880,-3992,6924,29.47,-761,-206,35,8
388,477,491,260,462,15900,-3944,6632,29.42,-643,-148,-10,8
389,476,491,261,462,15808,-3980,6800,29.52,-645,-214,26,8
389,477,491,261,462,15776,-4156,6704,29.42,-726,-250,-28,8
389,476,491,261,462,15912,-4032,6536,29.38,-600,-249,-6,8
388,477,491,262,462,15876,-4108,6596,29.42,-702,-106,-33,8
389,476,491,262,462,15844,-3904,6744,29.42,-498,-99,-200,8
388,477,491,262,462,15596,-4340,6368,29.52,-814,-314,45,8
388,477,491,262,462,15768,-4064,6660,29.38,-776,-171,29,8
388,475,490,262,461,15840,-4268,6472,29.42,-411,48,-292,8
387,475,490,261,461,15740,-4176,6772,29.33,-916,-244,-30,8
387,476,489,261,461,15824,-4176,6616,29.42,-676,-280,-78,8
387,476,489,261,460,15824,-4340,6384,29.42,-741,-245,27,8
387,476,489,261,460,15692,-4196,6484,29.47,-658,-195,46,8
386,476,489,261,460,15920,-4224,6496,29.52,-618,-323,41,8
386,476,489,260,460,15924,-4264,6384,29.47,-601,-216,-28,8
386,476,489,261,460,15904,-4228,6500,29.42,-577,-169,-68,8
386,476,489,261,460,15704,-4200,6508,29.57,-707,-272,35,8
386,475,489,261,460,15892,-4108,6476,29.42,-563,-247,-81,8
387,475,489,261,460,15928,-4156,6304,29.47,-589,-210,42,8
386,475,489,261,459,15840,-4348,6324,29.52,-811,-113,-66,8
386,476,489,261,459,15860,-4196,6368,29.42,-716,-298,53,8
386,476,489,261,459,15852,-4380,6392,29.52,-690,-138,-33,8
386,476,489,262,459,15776,-4196,6428,29.52,-694,-139,-44,8
386,476,489,262,459,15904,-4136,6512,29.42,-575,-286,-9,8
386,476,489,262,459,15892,-4044,6292,29.52,-676,-207,12,8
386,476,489,263,459,15760,-4344,6320,29.47,-695,-243,9,8
387,477,489,262,459,15848,-4296,6416,29.52,-643,-215,-47,8
